1a3aA
TM	RMSD	GDTTS	MODEL
0.2437	11.39	24.07	./distfold-jobs/output-1vmbA/1vmbA_12.pdb
0.2454	11.91	24.77	./distfold-jobs/output-1vmbA/1vmbA_11.pdb
0.2454	10.35	25.70	./distfold-jobs/output-1vmbA/1vmbA_5.pdb
0.2500	11.76	24.77	./distfold-jobs/output-1vmbA/1vmbA_model1.pdb
0.2534	11.70	25.23	./distfold-jobs/output-1vmbA/1vmbA_6.pdb
0.2657	10.60	26.40	./distfold-jobs/output-1vmbA/1vmbA_model5.pdb
0.2700	10.45	26.64	./distfold-jobs/output-1vmbA/1vmbA_16.pdb
0.2860	13.22	25.93	./distfold-jobs/output-1vmbA/1vmbA_20.pdb
0.2991	9.46	30.61	./distfold-jobs/output-1vmbA/1vmbA_model3.pdb
0.3081	8.10	30.14	./distfold-jobs/output-1vmbA/1vmbA_8.pdb
0.3119	9.23	28.74	./distfold-jobs/output-1vmbA/1vmbA_10.pdb
0.3211	10.10	30.14	./distfold-jobs/output-1vmbA/1vmbA_1.pdb
1vp6A
TM	RMSD	GDTTS	MODEL
0.0794	68.54	7.89	./distfold-jobs/output-1vp6A/extended.pdb
0.1909	16.98	18.42	./distfold-jobs/output-1vp6A/1vp6A_12.pdb
0.2020	18.01	19.17	./distfold-jobs/output-1vp6A/1vp6A_4.pdb
0.2079	15.84	19.17	./distfold-jobs/output-1vp6A/1vp6A_model1.pdb
0.2146	19.17	20.49	./distfold-jobs/output-1vp6A/1vp6A_15.pdb
0.2171	15.58	20.11	./distfold-jobs/output-1vp6A/1vp6A_model3.pdb
0.2235	17.94	19.55	./distfold-jobs/output-1vp6A/1vp6A_model5.pdb
0.2247	16.89	19.36	./distfold-jobs/output-1vp6A/1vp6A_2.pdb
0.2297	14.91	23.31	./distfold-jobs/output-1vp6A/1vp6A_7.pdb
0.2356	16.44	22.37	./distfold-jobs/output-1vp6A/1vp6A_10.pdb
0.2358	18.21	23.12	./distfold-jobs/output-1vp6A/1vp6A_17.pdb
0.2376	15.39	19.92	./distfold-jobs/output-1vp6A/1vp6A_11.pdb
0.2384	16.25	21.24	./distfold-jobs/output-1vp6A/1vp6A_9.pdb
0.2389	15.55	21.24	./distfold-jobs/output-1vp6A/1vp6A_model2.pdb
0.2403	14.53	19.92	./distfold-jobs/output-1vp6A/1vp6A_13.pdb
0.2407	18.44	23.87	./distfold-jobs/output-1vp6A/1vp6A_3.pdb
0.2415	14.63	23.87	./distfold-jobs/output-1vp6A/1vp6A_18.pdb
0.2524	17.01	21.62	./distfold-jobs/output-1vp6A/1vp6A_5.pdb
0.2534	15.99	22.18	./distfold-jobs/output-1vp6A/1vp6A_model4.pdb
0.2862	16.11	23.31	./distfold-jobs/output-1vp6A/1vp6A_8.pdb
0.2916	14.36	28.76	./distfold-jobs/output-1vp6A/1vp6A_1.pdb
1w0hA
TM	RMSD	GDTTS	MODEL
0.0788	117.00	6.25	./distfold-jobs/output-1w0hA/extended.pdb
0.2401	16.83	15.50	./distfold-jobs/output-1w0hA/1w0hA_7.pdb
0.2446	16.36	16.00	./distfold-jobs/output-1w0hA/1w0hA_20.pdb
0.2508	16.07	16.00	./distfold-jobs/output-1w0hA/1w0hA_13.pdb
0.2560	15.37	17.00	./distfold-jobs/output-1w0hA/1w0hA_1.pdb
0.2656	16.43	15.75	./distfold-jobs/output-1w0hA/1w0hA_15.pdb
0.2683	16.32	16.12	./distfold-jobs/output-1w0hA/1w0hA_3.pdb
0.2723	15.51	17.62	./distfold-jobs/output-1w0hA/1w0hA_4.pdb
0.2901	15.24	19.75	./distfold-jobs/output-1w0hA/1w0hA_5.pdb
0.2949	16.08	19.63	./distfold-jobs/output-1w0hA/1w0hA_11.pdb
0.3727	11.22	23.62	./distfold-jobs/output-1w0hA/1w0hA_model1.pdb
0.3810	11.59	24.63	./distfold-jobs/output-1w0hA/1w0hA_14.pdb
0.3820	11.44	24.38	./distfold-jobs/output-1w0hA/1w0hA_18.pdb
0.3904	10.67	26.12	./distfold-jobs/output-1w0hA/1w0hA_12.pdb
0.3921	11.75	25.62	./distfold-jobs/output-1w0hA/1w0hA_model4.pdb
0.3948	11.43	25.12	./distfold-jobs/output-1w0hA/1w0hA_9.pdb
0.3961	10.71	25.75	./distfold-jobs/output-1w0hA/1w0hA_model5.pdb
0.4010	10.93	25.12	./distfold-jobs/output-1w0hA/1w0hA_10.pdb
0.4077	11.14	26.88	./distfold-jobs/output-1w0hA/1w0hA_model3.pdb
0.4083	10.49	27.25	./distfold-jobs/output-1w0hA/1w0hA_model2.pdb
0.4142	9.44	26.00	./distfold-jobs/output-1w0hA/1w0hA_19.pdb
1whiA
TM	RMSD	GDTTS	MODEL
0.1016	68.96	10.04	./distfold-jobs/output-1whiA/extended.pdb
0.1941	15.46	16.39	./distfold-jobs/output-1whiA/1whiA_14.pdb
0.1947	13.56	17.42	./distfold-jobs/output-1whiA/1whiA_3.pdb
0.1963	13.57	15.98	./distfold-jobs/output-1whiA/1whiA_2.pdb
0.1977	15.33	15.98	./distfold-jobs/output-1whiA/1whiA_17.pdb
0.1980	14.04	16.60	./distfold-jobs/output-1whiA/1whiA_20.pdb
0.2010	15.73	15.57	./distfold-jobs/output-1whiA/1whiA_1.pdb
0.2018	13.30	16.19	./distfold-jobs/output-1whiA/1whiA_4.pdb
0.2037	15.17	15.78	./distfold-jobs/output-1whiA/1whiA_model5.pdb
0.2056	14.87	16.80	./distfold-jobs/output-1whiA/1whiA_model1.pdb
0.2086	14.11	17.01	./distfold-jobs/output-1whiA/1whiA_12.pdb
0.2104	14.40	17.42	./distfold-jobs/output-1whiA/1whiA_11.pdb
0.2106	14.89	17.62	./distfold-jobs/output-1whiA/1whiA_19.pdb
0.2133	14.81	17.42	./distfold-jobs/output-1whiA/1whiA_8.pdb
0.2176	13.54	17.62	./distfold-jobs/output-1whiA/1whiA_model3.pdb
0.2212	13.58	17.21	./distfold-jobs/output-1whiA/1whiA_5.pdb
0.2213	14.39	17.42	./distfold-jobs/output-1whiA/1whiA_model2.pdb
0.2257	12.35	17.21	./distfold-jobs/output-1whiA/1whiA_10.pdb
0.2285	12.69	18.03	./distfold-jobs/output-1whiA/1whiA_model4.pdb
0.2307	14.50	18.65	./distfold-jobs/output-1whiA/1whiA_9.pdb
0.2331	12.20	18.24	./distfold-jobs/output-1whiA/1whiA_15.pdb
1wjxA
TM	RMSD	GDTTS	MODEL
0.0873	71.80	8.71	./distfold-jobs/output-1wjxA/extended.pdb
0.1811	14.13	17.19	./distfold-jobs/output-1wjxA/1wjxA_15.pdb
0.2176	13.47	18.30	./distfold-jobs/output-1wjxA/1wjxA_4.pdb
0.2187	13.73	19.20	./distfold-jobs/output-1wjxA/1wjxA_10.pdb
0.2210	12.95	18.08	./distfold-jobs/output-1wjxA/1wjxA_11.pdb
0.2230	13.40	19.64	./distfold-jobs/output-1wjxA/1wjxA_model4.pdb
0.2333	12.53	19.87	./distfold-jobs/output-1wjxA/1wjxA_model3.pdb
0.2339	11.45	21.43	./distfold-jobs/output-1wjxA/1wjxA_2.pdb
0.2370	14.07	19.42	./distfold-jobs/output-1wjxA/1wjxA_6.pdb
0.2414	13.24	22.10	./distfold-jobs/output-1wjxA/1wjxA_8.pdb
0.2424	12.57	21.88	./distfold-jobs/output-1wjxA/1wjxA_model2.pdb
0.2428	11.49	22.10	./distfold-jobs/output-1wjxA/1wjxA_7.pdb
0.2495	10.87	21.43	./distfold-jobs/output-1wjxA/1wjxA_16.pdb
0.2543	11.13	23.66	./distfold-jobs/output-1wjxA/1wjxA_13.pdb
0.2608	11.63	24.55	./distfold-jobs/output-1wjxA/1wjxA_5.pdb
0.2654	9.56	25.22	./distfold-jobs/output-1wjxA/1wjxA_model1.pdb
0.2714	9.91	25.67	./distfold-jobs/output-1wjxA/1wjxA_18.pdb
0.2802	10.46	25.45	./distfold-jobs/output-1wjxA/1wjxA_17.pdb
0.2857	10.80	25.00	./distfold-jobs/output-1wjxA/1wjxA_9.pdb
0.2989	9.79	25.89	./distfold-jobs/output-1wjxA/1wjxA_model5.pdb
0.3004	9.57	27.23	./distfold-jobs/output-1wjxA/1wjxA_12.pdb
1wkcA
TM	RMSD	GDTTS	MODEL
0.0819	94.28	6.70	./distfold-jobs/output-1wkcA/extended.pdb
0.2298	15.97	17.86	./distfold-jobs/output-1wkcA/1wkcA_14.pdb
0.2310	16.35	17.26	./distfold-jobs/output-1wkcA/1wkcA_model4.pdb
0.2337	17.04	17.11	./distfold-jobs/output-1wkcA/1wkcA_16.pdb
0.2341	16.23	18.30	./distfold-jobs/output-1wkcA/1wkcA_13.pdb
0.2342	15.03	17.71	./distfold-jobs/output-1wkcA/1wkcA_17.pdb
0.2357	16.29	18.45	./distfold-jobs/output-1wkcA/1wkcA_model2.pdb
0.2473	15.25	18.30	./distfold-jobs/output-1wkcA/1wkcA_4.pdb
0.2510	15.99	17.56	./distfold-jobs/output-1wkcA/1wkcA_12.pdb
0.2586	15.66	18.01	./distfold-jobs/output-1wkcA/1wkcA_9.pdb
0.3422	11.39	27.38	./distfold-jobs/output-1wkcA/1wkcA_model5.pdb
0.3483	9.93	25.74	./distfold-jobs/output-1wkcA/1wkcA_1.pdb
0.3632	9.70	27.53	./distfold-jobs/output-1wkcA/1wkcA_7.pdb
0.3704	11.14	27.23	./distfold-jobs/output-1wkcA/1wkcA_model3.pdb
0.3796	10.29	27.68	./distfold-jobs/output-1wkcA/1wkcA_11.pdb
0.3854	10.02	29.02	./distfold-jobs/output-1wkcA/1wkcA_19.pdb
0.3901	10.18	29.46	./distfold-jobs/output-1wkcA/1wkcA_10.pdb
0.3939	11.44	30.36	./distfold-jobs/output-1wkcA/1wkcA_20.pdb
0.3986	9.26	31.85	./distfold-jobs/output-1wkcA/1wkcA_6.pdb
0.4038	9.24	31.10	./distfold-jobs/output-1wkcA/1wkcA_model1.pdb
0.4065	9.06	31.25	./distfold-jobs/output-1wkcA/1wkcA_3.pdb
1xdzA
TM	RMSD	GDTTS	MODEL
0.0695	127.90	5.04	./distfold-jobs/output-1xdzA/extended.pdb
0.2040	22.45	12.50	./distfold-jobs/output-1xdzA/1xdzA_10.pdb
0.2212	19.46	13.66	./distfold-jobs/output-1xdzA/1xdzA_18.pdb
0.2236	20.18	13.34	./distfold-jobs/output-1xdzA/1xdzA_model2.pdb
0.2279	19.59	12.71	./distfold-jobs/output-1xdzA/1xdzA_3.pdb
0.2342	20.76	13.66	./distfold-jobs/output-1xdzA/1xdzA_9.pdb
0.2400	21.38	14.08	./distfold-jobs/output-1xdzA/1xdzA_2.pdb
0.2413	17.12	13.13	./distfold-jobs/output-1xdzA/1xdzA_20.pdb
0.2424	20.71	14.39	./distfold-jobs/output-1xdzA/1xdzA_model3.pdb
0.2442	21.41	15.34	./distfold-jobs/output-1xdzA/1xdzA_13.pdb
0.2451	19.35	13.66	./distfold-jobs/output-1xdzA/1xdzA_model4.pdb
0.2542	16.18	15.23	./distfold-jobs/output-1xdzA/1xdzA_4.pdb
0.2608	20.00	14.81	./distfold-jobs/output-1xdzA/1xdzA_6.pdb
0.2654	19.42	15.55	./distfold-jobs/output-1xdzA/1xdzA_16.pdb
0.2656	19.02	15.02	./distfold-jobs/output-1xdzA/1xdzA_19.pdb
0.2811	18.19	15.65	./distfold-jobs/output-1xdzA/1xdzA_12.pdb
0.2836	18.30	16.18	./distfold-jobs/output-1xdzA/1xdzA_14.pdb
0.2873	16.75	16.81	./distfold-jobs/output-1xdzA/1xdzA_5.pdb
0.3019	18.79	17.33	./distfold-jobs/output-1xdzA/1xdzA_model1.pdb
0.3133	17.28	18.80	./distfold-jobs/output-1xdzA/1xdzA_1.pdb
0.3339	17.89	20.48	./distfold-jobs/output-1xdzA/1xdzA_model5.pdb
1xffA
TM	RMSD	GDTTS	MODEL
0.0612	128.60	5.04	./distfold-jobs/output-1xffA/extended.pdb
0.2109	18.81	11.45	./distfold-jobs/output-1xffA/1xffA_4.pdb
0.2112	19.35	12.18	./distfold-jobs/output-1xffA/1xffA_17.pdb
0.2142	18.34	12.61	./distfold-jobs/output-1xffA/1xffA_3.pdb
0.2204	19.35	12.71	./distfold-jobs/output-1xffA/1xffA_8.pdb
0.2220	19.10	12.29	./distfold-jobs/output-1xffA/1xffA_2.pdb
0.2221	18.98	13.45	./distfold-jobs/output-1xffA/1xffA_model5.pdb
0.2230	19.37	12.71	./distfold-jobs/output-1xffA/1xffA_11.pdb
0.2253	18.98	13.24	./distfold-jobs/output-1xffA/1xffA_5.pdb
0.2285	18.38	13.24	./distfold-jobs/output-1xffA/1xffA_9.pdb
0.2357	19.15	13.66	./distfold-jobs/output-1xffA/1xffA_1.pdb
0.2371	18.65	13.66	./distfold-jobs/output-1xffA/1xffA_model1.pdb
0.3590	10.44	19.64	./distfold-jobs/output-1xffA/1xffA_19.pdb
0.3766	9.85	20.90	./distfold-jobs/output-1xffA/1xffA_6.pdb
0.3804	10.61	21.22	./distfold-jobs/output-1xffA/1xffA_15.pdb
0.3805	10.63	20.80	./distfold-jobs/output-1xffA/1xffA_13.pdb
0.3868	11.09	22.37	./distfold-jobs/output-1xffA/1xffA_model3.pdb
0.3880	9.98	21.74	./distfold-jobs/output-1xffA/1xffA_model4.pdb
0.3897	10.12	21.95	./distfold-jobs/output-1xffA/1xffA_model2.pdb
0.4034	10.65	22.27	./distfold-jobs/output-1xffA/1xffA_20.pdb
0.4048	9.88	22.48	./distfold-jobs/output-1xffA/1xffA_10.pdb
1xkrA
TM	RMSD	GDTTS	MODEL
0.0723	110.00	6.10	./distfold-jobs/output-1xkrA/extended.pdb
0.1836	20.81	15.85	./distfold-jobs/output-1xkrA/1xkrA_11.pdb
0.1912	21.96	15.12	./distfold-jobs/output-1xkrA/1xkrA_6.pdb
0.1926	21.43	16.46	./distfold-jobs/output-1xkrA/1xkrA_1.pdb
0.2037	21.67	15.73	./distfold-jobs/output-1xkrA/1xkrA_model1.pdb
0.2107	22.60	15.37	./distfold-jobs/output-1xkrA/1xkrA_2.pdb
0.2143	22.37	15.73	./distfold-jobs/output-1xkrA/1xkrA_model4.pdb
0.2145	21.38	16.10	./distfold-jobs/output-1xkrA/1xkrA_model5.pdb
0.2213	21.72	15.98	./distfold-jobs/output-1xkrA/1xkrA_16.pdb
0.2218	20.51	16.46	./distfold-jobs/output-1xkrA/1xkrA_14.pdb
0.2301	20.81	17.07	./distfold-jobs/output-1xkrA/1xkrA_9.pdb
0.2310	22.62	17.32	./distfold-jobs/output-1xkrA/1xkrA_3.pdb
0.2317	21.18	17.20	./distfold-jobs/output-1xkrA/1xkrA_model2.pdb
0.2347	21.85	16.46	./distfold-jobs/output-1xkrA/1xkrA_15.pdb
0.2400	22.39	17.44	./distfold-jobs/output-1xkrA/1xkrA_17.pdb
0.2428	22.43	17.56	./distfold-jobs/output-1xkrA/1xkrA_model3.pdb
0.2455	22.48	18.05	./distfold-jobs/output-1xkrA/1xkrA_5.pdb
0.2468	22.50	19.27	./distfold-jobs/output-1xkrA/1xkrA_20.pdb
0.2528	20.38	16.59	./distfold-jobs/output-1xkrA/1xkrA_10.pdb
0.2586	23.47	19.76	./distfold-jobs/output-1xkrA/1xkrA_7.pdb
0.2669	22.78	20.61	./distfold-jobs/output-1xkrA/1xkrA_12.pdb
2arcA
TM	RMSD	GDTTS	MODEL
0.0876	94.41	7.30	./distfold-jobs/output-2arcA/extended.pdb
0.1412	29.98	14.13	./distfold-jobs/output-2arcA/2arcA_9.pdb
0.1436	31.51	13.82	./distfold-jobs/output-2arcA/2arcA_3.pdb
0.1437	31.78	14.75	./distfold-jobs/output-2arcA/2arcA_16.pdb
0.1452	28.31	14.29	./distfold-jobs/output-2arcA/2arcA_15.pdb
0.1454	27.47	14.29	./distfold-jobs/output-2arcA/2arcA_4.pdb
0.1469	33.58	14.13	./distfold-jobs/output-2arcA/2arcA_5.pdb
0.1472	27.24	13.98	./distfold-jobs/output-2arcA/2arcA_17.pdb
0.1503	32.26	14.29	./distfold-jobs/output-2arcA/2arcA_19.pdb
0.1514	31.40	14.44	./distfold-jobs/output-2arcA/2arcA_model4.pdb
0.1518	30.06	14.75	./distfold-jobs/output-2arcA/2arcA_11.pdb
0.1535	29.40	15.06	./distfold-jobs/output-2arcA/2arcA_10.pdb
0.1539	31.42	14.44	./distfold-jobs/output-2arcA/2arcA_model5.pdb
0.1552	33.21	14.75	./distfold-jobs/output-2arcA/2arcA_18.pdb
0.1559	29.55	14.75	./distfold-jobs/output-2arcA/2arcA_20.pdb
0.1572	32.33	14.75	./distfold-jobs/output-2arcA/2arcA_2.pdb
0.1678	29.29	15.99	./distfold-jobs/output-2arcA/2arcA_14.pdb
0.1699	30.90	13.82	./distfold-jobs/output-2arcA/2arcA_7.pdb
0.1738	28.51	14.60	./distfold-jobs/output-2arcA/2arcA_model3.pdb
0.1827	29.26	15.99	./distfold-jobs/output-2arcA/2arcA_model1.pdb
0.1839	29.47	16.15	./distfold-jobs/output-2arcA/2arcA_model2.pdb
2cuaA
TM	RMSD	GDTTS	MODEL
0.0820	68.25	8.40	./distfold-jobs/output-2cuaA/extended.pdb
0.1748	23.20	14.96	./distfold-jobs/output-2cuaA/2cuaA_6.pdb
0.1813	21.71	15.78	./distfold-jobs/output-2cuaA/2cuaA_7.pdb
0.1863	17.76	16.60	./distfold-jobs/output-2cuaA/2cuaA_4.pdb
0.1888	20.11	15.98	./distfold-jobs/output-2cuaA/2cuaA_15.pdb
0.1890	19.74	16.39	./distfold-jobs/output-2cuaA/2cuaA_11.pdb
0.1896	22.77	16.60	./distfold-jobs/output-2cuaA/2cuaA_18.pdb
0.1909	23.20	16.39	./distfold-jobs/output-2cuaA/2cuaA_1.pdb
0.1921	19.84	16.19	./distfold-jobs/output-2cuaA/2cuaA_10.pdb
0.1926	20.74	16.39	./distfold-jobs/output-2cuaA/2cuaA_model1.pdb
0.1975	17.30	17.62	./distfold-jobs/output-2cuaA/2cuaA_14.pdb
0.1986	20.71	16.80	./distfold-jobs/output-2cuaA/2cuaA_9.pdb
0.2017	23.18	18.03	./distfold-jobs/output-2cuaA/2cuaA_8.pdb
0.2108	22.78	17.21	./distfold-jobs/output-2cuaA/2cuaA_model3.pdb
0.2137	16.88	17.62	./distfold-jobs/output-2cuaA/2cuaA_12.pdb
0.2161	21.79	18.03	./distfold-jobs/output-2cuaA/2cuaA_model5.pdb
0.2176	20.26	17.21	./distfold-jobs/output-2cuaA/2cuaA_19.pdb
0.2256	15.99	19.47	./distfold-jobs/output-2cuaA/2cuaA_5.pdb
0.2269	19.83	18.44	./distfold-jobs/output-2cuaA/2cuaA_model2.pdb
0.2303	19.40	19.06	./distfold-jobs/output-2cuaA/2cuaA_model4.pdb
0.2781	21.40	23.77	./distfold-jobs/output-2cuaA/2cuaA_17.pdb
2hs1A
TM	RMSD	GDTTS	MODEL
0.1036	58.96	11.11	./distfold-jobs/output-2hs1A/extended.pdb
0.1515	23.59	16.16	./distfold-jobs/output-2hs1A/2hs1A_model5.pdb
0.1604	22.03	14.90	./distfold-jobs/output-2hs1A/2hs1A_model4.pdb
0.1616	21.85	15.91	./distfold-jobs/output-2hs1A/2hs1A_model2.pdb
0.1626	18.82	14.90	./distfold-jobs/output-2hs1A/2hs1A_14.pdb
0.1632	17.73	15.15	./distfold-jobs/output-2hs1A/2hs1A_12.pdb
0.1641	19.71	15.15	./distfold-jobs/output-2hs1A/2hs1A_10.pdb
0.1647	19.53	15.91	./distfold-jobs/output-2hs1A/2hs1A_18.pdb
0.1652	17.97	15.66	./distfold-jobs/output-2hs1A/2hs1A_1.pdb
0.1653	17.79	16.16	./distfold-jobs/output-2hs1A/2hs1A_model1.pdb
0.1661	21.28	15.40	./distfold-jobs/output-2hs1A/2hs1A_20.pdb
0.1721	20.41	16.67	./distfold-jobs/output-2hs1A/2hs1A_model3.pdb
0.1734	21.37	17.68	./distfold-jobs/output-2hs1A/2hs1A_11.pdb
0.1745	16.39	16.41	./distfold-jobs/output-2hs1A/2hs1A_19.pdb
0.1747	19.71	15.66	./distfold-jobs/output-2hs1A/2hs1A_9.pdb
0.1787	18.97	17.93	./distfold-jobs/output-2hs1A/2hs1A_5.pdb
0.1849	21.28	17.68	./distfold-jobs/output-2hs1A/2hs1A_2.pdb
0.1856	21.23	16.67	./distfold-jobs/output-2hs1A/2hs1A_7.pdb
0.1945	20.08	19.44	./distfold-jobs/output-2hs1A/2hs1A_6.pdb
0.2077	21.63	19.70	./distfold-jobs/output-2hs1A/2hs1A_13.pdb
0.2205	21.79	21.97	./distfold-jobs/output-2hs1A/2hs1A_4.pdb
2mhrA
TM	RMSD	GDTTS	MODEL
0.0913	70.83	9.32	./distfold-jobs/output-2mhrA/extended.pdb
0.2890	13.08	25.85	./distfold-jobs/output-2mhrA/2mhrA_12.pdb
0.2970	12.63	29.87	./distfold-jobs/output-2mhrA/2mhrA_6.pdb
0.3038	12.43	30.08	./distfold-jobs/output-2mhrA/2mhrA_18.pdb
0.3041	12.76	31.36	./distfold-jobs/output-2mhrA/2mhrA_11.pdb
0.3102	13.12	31.78	./distfold-jobs/output-2mhrA/2mhrA_3.pdb
0.3215	12.82	30.72	./distfold-jobs/output-2mhrA/2mhrA_8.pdb
0.3565	11.84	32.84	./distfold-jobs/output-2mhrA/2mhrA_9.pdb
0.3592	14.40	32.84	./distfold-jobs/output-2mhrA/2mhrA_13.pdb
0.3697	11.54	33.69	./distfold-jobs/output-2mhrA/2mhrA_20.pdb
0.4050	11.48	38.98	./distfold-jobs/output-2mhrA/2mhrA_model3.pdb
0.4218	8.62	39.19	./distfold-jobs/output-2mhrA/2mhrA_1.pdb
0.4289	9.50	39.41	./distfold-jobs/output-2mhrA/2mhrA_model5.pdb
0.4328	9.65	40.68	./distfold-jobs/output-2mhrA/2mhrA_15.pdb
0.4350	8.45	41.10	./distfold-jobs/output-2mhrA/2mhrA_2.pdb
0.4363	8.84	40.47	./distfold-jobs/output-2mhrA/2mhrA_16.pdb
0.4392	8.07	40.68	./distfold-jobs/output-2mhrA/2mhrA_model4.pdb
0.4588	6.24	42.80	./distfold-jobs/output-2mhrA/2mhrA_7.pdb
0.4601	7.79	43.22	./distfold-jobs/output-2mhrA/2mhrA_model1.pdb
0.4735	8.57	42.58	./distfold-jobs/output-2mhrA/2mhrA_10.pdb
0.4978	8.23	44.49	./distfold-jobs/output-2mhrA/2mhrA_model2.pdb
2phyA
TM	RMSD	GDTTS	MODEL
0.0969	70.93	8.60	./distfold-jobs/output-2phyA/extended.pdb
0.1585	19.50	15.20	./distfold-jobs/output-2phyA/2phyA_7.pdb
0.1613	16.74	13.80	./distfold-jobs/output-2phyA/2phyA_10.pdb
0.1622	19.19	15.00	./distfold-jobs/output-2phyA/2phyA_20.pdb
0.1658	17.58	13.40	./distfold-jobs/output-2phyA/2phyA_1.pdb
0.1662	17.96	14.80	./distfold-jobs/output-2phyA/2phyA_12.pdb
0.1676	20.21	13.80	./distfold-jobs/output-2phyA/2phyA_14.pdb
0.1729	18.55	15.20	./distfold-jobs/output-2phyA/2phyA_16.pdb
0.1738	16.60	14.40	./distfold-jobs/output-2phyA/2phyA_model1.pdb
0.1740	18.09	15.20	./distfold-jobs/output-2phyA/2phyA_6.pdb
0.1819	21.24	16.00	./distfold-jobs/output-2phyA/2phyA_2.pdb
0.1884	19.04	15.60	./distfold-jobs/output-2phyA/2phyA_model4.pdb
0.1900	17.94	15.80	./distfold-jobs/output-2phyA/2phyA_model5.pdb
0.1906	18.03	16.60	./distfold-jobs/output-2phyA/2phyA_model3.pdb
0.1962	19.36	16.40	./distfold-jobs/output-2phyA/2phyA_5.pdb
0.1996	20.33	15.80	./distfold-jobs/output-2phyA/2phyA_11.pdb
0.2046	16.52	18.00	./distfold-jobs/output-2phyA/2phyA_model2.pdb
0.2052	18.30	17.20	./distfold-jobs/output-2phyA/2phyA_17.pdb
0.2124	17.48	18.00	./distfold-jobs/output-2phyA/2phyA_18.pdb
0.2127	19.22	17.40	./distfold-jobs/output-2phyA/2phyA_9.pdb
0.2182	16.91	19.40	./distfold-jobs/output-2phyA/2phyA_13.pdb
2tpsA
TM	RMSD	GDTTS	MODEL
0.0646	115.70	4.76	./distfold-jobs/output-2tpsA/extended.pdb
0.2560	17.86	14.38	./distfold-jobs/output-2tpsA/2tpsA_9.pdb
0.2687	17.57	15.49	./distfold-jobs/output-2tpsA/2tpsA_2.pdb
0.2801	17.34	16.37	./distfold-jobs/output-2tpsA/2tpsA_10.pdb
0.2835	17.59	15.93	./distfold-jobs/output-2tpsA/2tpsA_12.pdb
0.2987	16.74	17.48	./distfold-jobs/output-2tpsA/2tpsA_11.pdb
0.2999	17.64	17.59	./distfold-jobs/output-2tpsA/2tpsA_20.pdb
0.3104	16.07	17.48	./distfold-jobs/output-2tpsA/2tpsA_19.pdb
0.3611	11.96	20.69	./distfold-jobs/output-2tpsA/2tpsA_7.pdb
0.3670	11.53	21.24	./distfold-jobs/output-2tpsA/2tpsA_16.pdb
0.3785	10.48	21.35	./distfold-jobs/output-2tpsA/2tpsA_6.pdb
0.3923	11.64	24.12	./distfold-jobs/output-2tpsA/2tpsA_model5.pdb
0.3925	12.14	23.78	./distfold-jobs/output-2tpsA/2tpsA_15.pdb
0.3961	10.81	23.45	./distfold-jobs/output-2tpsA/2tpsA_model1.pdb
0.4008	11.48	23.23	./distfold-jobs/output-2tpsA/2tpsA_14.pdb
0.4044	10.64	23.67	./distfold-jobs/output-2tpsA/2tpsA_5.pdb
0.4045	11.42	23.56	./distfold-jobs/output-2tpsA/2tpsA_model4.pdb
0.4138	10.14	25.11	./distfold-jobs/output-2tpsA/2tpsA_4.pdb
0.4169	10.39	25.00	./distfold-jobs/output-2tpsA/2tpsA_model3.pdb
0.4240	10.48	25.44	./distfold-jobs/output-2tpsA/2tpsA_1.pdb
0.4442	9.79	26.88	./distfold-jobs/output-2tpsA/2tpsA_model2.pdb
2vxnA
TM	RMSD	GDTTS	MODEL
0.0598	133.30	4.52	./distfold-jobs/output-2vxnA/extended.pdb
0.2590	16.84	13.86	./distfold-jobs/output-2vxnA/2vxnA_13.pdb
0.2801	16.09	14.36	./distfold-jobs/output-2vxnA/2vxnA_20.pdb
0.2812	16.39	16.06	./distfold-jobs/output-2vxnA/2vxnA_4.pdb
0.2879	15.30	15.56	./distfold-jobs/output-2vxnA/2vxnA_5.pdb
0.2897	16.01	15.76	./distfold-jobs/output-2vxnA/2vxnA_15.pdb
0.2997	14.70	16.77	./distfold-jobs/output-2vxnA/2vxnA_1.pdb
0.3003	16.76	17.47	./distfold-jobs/output-2vxnA/2vxnA_model5.pdb
0.3074	14.71	16.47	./distfold-jobs/output-2vxnA/2vxnA_model2.pdb
0.3102	17.22	18.78	./distfold-jobs/output-2vxnA/2vxnA_18.pdb
0.3270	16.14	18.57	./distfold-jobs/output-2vxnA/2vxnA_model4.pdb
0.3289	14.89	17.97	./distfold-jobs/output-2vxnA/2vxnA_11.pdb
0.3299	15.20	18.07	./distfold-jobs/output-2vxnA/2vxnA_7.pdb
0.3325	14.65	18.78	./distfold-jobs/output-2vxnA/2vxnA_16.pdb
0.3421	15.13	19.58	./distfold-jobs/output-2vxnA/2vxnA_2.pdb
0.3487	14.37	19.18	./distfold-jobs/output-2vxnA/2vxnA_6.pdb
0.3573	14.32	20.38	./distfold-jobs/output-2vxnA/2vxnA_model1.pdb
0.3591	13.53	19.68	./distfold-jobs/output-2vxnA/2vxnA_9.pdb
0.3613	14.86	19.78	./distfold-jobs/output-2vxnA/2vxnA_model3.pdb
0.3649	14.17	20.68	./distfold-jobs/output-2vxnA/2vxnA_3.pdb
0.3834	14.20	22.59	./distfold-jobs/output-2vxnA/2vxnA_19.pdb
3borA
TM	RMSD	GDTTS	MODEL
